file,category,key,scale,genre,bpm,bars,notes,description
Progressions/By-Scale/A-minor/Am_VI-VII-i_7th.mid,progression,A,natural_minor,,124,3,12,A minor VI-VII-i (7th)
Progressions/By-Scale/A-minor/Am_VI-VII-i_9th.mid,progression,A,natural_minor,,124,3,15,A minor VI-VII-i (9th)
Progressions/By-Scale/A-minor/Am_VI-VII-i_triads.mid,progression,A,natural_minor,,124,3,9,A minor VI-VII-i (triads)
Progressions/By-Scale/A-minor/Am_i-III-VII-VI_7th.mid,progression,A,natural_minor,,124,4,16,A minor i-III-VII-VI (7th)
Progressions/By-Scale/A-minor/Am_i-III-VII-VI_9th.mid,progression,A,natural_minor,,124,4,20,A minor i-III-VII-VI (9th)
Progressions/By-Scale/A-minor/Am_i-III-VII-VI_triads.mid,progression,A,natural_minor,,124,4,12,A minor i-III-VII-VI (triads)
Progressions/By-Scale/A-minor/Am_i-VI-III-VII-alt_7th.mid,progression,A,natural_minor,,124,4,16,A minor i-VI-III-VII-alt (7th)
Progressions/By-Scale/A-minor/Am_i-VI-III-VII-alt_9th.mid,progression,A,natural_minor,,124,4,20,A minor i-VI-III-VII-alt (9th)
Progressions/By-Scale/A-minor/Am_i-VI-III-VII-alt_triads.mid,progression,A,natural_minor,,124,4,12,A minor i-VI-III-VII-alt (triads)
Progressions/By-Scale/A-minor/Am_i-VI-III-VII_7th.mid,progression,A,natural_minor,,124,4,16,A minor i-VI-III-VII (7th)
Progressions/By-Scale/A-minor/Am_i-VI-III-VII_9th.mid,progression,A,natural_minor,,124,4,20,A minor i-VI-III-VII (9th)
Progressions/By-Scale/A-minor/Am_i-VI-III-VII_triads.mid,progression,A,natural_minor,,124,4,12,A minor i-VI-III-VII (triads)
Progressions/By-Scale/A-minor/Am_i-VI-VII_7th.mid,progression,A,natural_minor,,124,3,12,A minor i-VI-VII (7th)
Progressions/By-Scale/A-minor/Am_i-VI-VII_9th.mid,progression,A,natural_minor,,124,3,15,A minor i-VI-VII (9th)
Progressions/By-Scale/A-minor/Am_i-VI-VII_triads.mid,progression,A,natural_minor,,124,3,9,A minor i-VI-VII (triads)
Progressions/By-Scale/A-minor/Am_i-VI-iv-V_7th.mid,progression,A,natural_minor,,124,4,16,A minor i-VI-iv-V (7th)
Progressions/By-Scale/A-minor/Am_i-VI-iv-V_9th.mid,progression,A,natural_minor,,124,4,20,A minor i-VI-iv-V (9th)
Progressions/By-Scale/A-minor/Am_i-VI-iv-V_triads.mid,progression,A,natural_minor,,124,4,12,A minor i-VI-iv-V (triads)
Progressions/By-Scale/A-minor/Am_i-VII-III-VI_7th.mid,progression,A,natural_minor,,124,4,16,A minor i-VII-III-VI (7th)
Progressions/By-Scale/A-minor/Am_i-VII-III-VI_9th.mid,progression,A,natural_minor,,124,4,20,A minor i-VII-III-VI (9th)
Progressions/By-Scale/A-minor/Am_i-VII-III-VI_triads.mid,progression,A,natural_minor,,124,4,12,A minor i-VII-III-VI (triads)
Progressions/By-Scale/A-minor/Am_i-VII-VI-VII_7th.mid,progression,A,natural_minor,,124,4,16,A minor i-VII-VI-VII (7th)
Progressions/By-Scale/A-minor/Am_i-VII-VI-VII_9th.mid,progression,A,natural_minor,,124,4,20,A minor i-VII-VI-VII (9th)
Progressions/By-Scale/A-minor/Am_i-VII-VI-VII_triads.mid,progression,A,natural_minor,,124,4,12,A minor i-VII-VI-VII (triads)
Progressions/By-Scale/A-minor/Am_i-iv-VI-V_7th.mid,progression,A,natural_minor,,124,4,16,A minor i-iv-VI-V (7th)
Progressions/By-Scale/A-minor/Am_i-iv-VI-V_9th.mid,progression,A,natural_minor,,124,4,20,A minor i-iv-VI-V (9th)
Progressions/By-Scale/A-minor/Am_i-iv-VI-V_triads.mid,progression,A,natural_minor,,124,4,12,A minor i-iv-VI-V (triads)
Progressions/By-Scale/A-minor/Am_i-iv-VII-III_7th.mid,progression,A,natural_minor,,124,4,16,A minor i-iv-VII-III (7th)
Progressions/By-Scale/A-minor/Am_i-iv-VII-III_9th.mid,progression,A,natural_minor,,124,4,20,A minor i-iv-VII-III (9th)
Progressions/By-Scale/A-minor/Am_i-iv-VII-III_triads.mid,progression,A,natural_minor,,124,4,12,A minor i-iv-VII-III (triads)
Progressions/By-Scale/A-minor/Am_i-iv-v-i_7th.mid,progression,A,natural_minor,,124,4,16,A minor i-iv-v-i (7th)
Progressions/By-Scale/A-minor/Am_i-iv-v-i_9th.mid,progression,A,natural_minor,,124,4,20,A minor i-iv-v-i (9th)
Progressions/By-Scale/A-minor/Am_i-iv-v-i_triads.mid,progression,A,natural_minor,,124,4,12,A minor i-iv-v-i (triads)
Progressions/By-Scale/A-minor/Am_i-v-VI-IV_borrow_7th.mid,progression,A,natural_minor,,124,4,16,A minor i-v-VI-IV_borrow (7th)
Progressions/By-Scale/A-minor/Am_i-v-VI-IV_borrow_9th.mid,progression,A,natural_minor,,124,4,20,A minor i-v-VI-IV_borrow (9th)
Progressions/By-Scale/A-minor/Am_i-v-VI-IV_borrow_triads.mid,progression,A,natural_minor,,124,4,12,A minor i-v-VI-IV_borrow (triads)
Progressions/By-Scale/As-minor/Asm_VI-VII-i_7th.mid,progression,As,natural_minor,,124,3,12,As minor VI-VII-i (7th)
Progressions/By-Scale/As-minor/Asm_VI-VII-i_9th.mid,progression,As,natural_minor,,124,3,15,As minor VI-VII-i (9th)
Progressions/By-Scale/As-minor/Asm_VI-VII-i_triads.mid,progression,As,natural_minor,,124,3,9,As minor VI-VII-i (triads)
Progressions/By-Scale/As-minor/Asm_i-III-VII-VI_7th.mid,progression,As,natural_minor,,124,4,16,As minor i-III-VII-VI (7th)
Progressions/By-Scale/As-minor/Asm_i-III-VII-VI_9th.mid,progression,As,natural_minor,,124,4,20,As minor i-III-VII-VI (9th)
Progressions/By-Scale/As-minor/Asm_i-III-VII-VI_triads.mid,progression,As,natural_minor,,124,4,12,As minor i-III-VII-VI (triads)
Progressions/By-Scale/As-minor/Asm_i-VI-III-VII-alt_7th.mid,progression,As,natural_minor,,124,4,16,As minor i-VI-III-VII-alt (7th)
Progressions/By-Scale/As-minor/Asm_i-VI-III-VII-alt_9th.mid,progression,As,natural_minor,,124,4,20,As minor i-VI-III-VII-alt (9th)
Progressions/By-Scale/As-minor/Asm_i-VI-III-VII-alt_triads.mid,progression,As,natural_minor,,124,4,12,As minor i-VI-III-VII-alt (triads)
Progressions/By-Scale/As-minor/Asm_i-VI-III-VII_7th.mid,progression,As,natural_minor,,124,4,16,As minor i-VI-III-VII (7th)
Progressions/By-Scale/As-minor/Asm_i-VI-III-VII_9th.mid,progression,As,natural_minor,,124,4,20,As minor i-VI-III-VII (9th)
Progressions/By-Scale/As-minor/Asm_i-VI-III-VII_triads.mid,progression,As,natural_minor,,124,4,12,As minor i-VI-III-VII (triads)
Progressions/By-Scale/As-minor/Asm_i-VI-VII_7th.mid,progression,As,natural_minor,,124,3,12,As minor i-VI-VII (7th)
Progressions/By-Scale/As-minor/Asm_i-VI-VII_9th.mid,progression,As,natural_minor,,124,3,15,As minor i-VI-VII (9th)
Progressions/By-Scale/As-minor/Asm_i-VI-VII_triads.mid,progression,As,natural_minor,,124,3,9,As minor i-VI-VII (triads)
Progressions/By-Scale/As-minor/Asm_i-VI-iv-V_7th.mid,progression,As,natural_minor,,124,4,16,As minor i-VI-iv-V (7th)
Progressions/By-Scale/As-minor/Asm_i-VI-iv-V_9th.mid,progression,As,natural_minor,,124,4,20,As minor i-VI-iv-V (9th)
Progressions/By-Scale/As-minor/Asm_i-VI-iv-V_triads.mid,progression,As,natural_minor,,124,4,12,As minor i-VI-iv-V (triads)
Progressions/By-Scale/As-minor/Asm_i-VII-III-VI_7th.mid,progression,As,natural_minor,,124,4,16,As minor i-VII-III-VI (7th)
Progressions/By-Scale/As-minor/Asm_i-VII-III-VI_9th.mid,progression,As,natural_minor,,124,4,20,As minor i-VII-III-VI (9th)
Progressions/By-Scale/As-minor/Asm_i-VII-III-VI_triads.mid,progression,As,natural_minor,,124,4,12,As minor i-VII-III-VI (triads)
Progressions/By-Scale/As-minor/Asm_i-VII-VI-VII_7th.mid,progression,As,natural_minor,,124,4,16,As minor i-VII-VI-VII (7th)
Progressions/By-Scale/As-minor/Asm_i-VII-VI-VII_9th.mid,progression,As,natural_minor,,124,4,20,As minor i-VII-VI-VII (9th)
Progressions/By-Scale/As-minor/Asm_i-VII-VI-VII_triads.mid,progression,As,natural_minor,,124,4,12,As minor i-VII-VI-VII (triads)
Progressions/By-Scale/As-minor/Asm_i-iv-VI-V_7th.mid,progression,As,natural_minor,,124,4,16,As minor i-iv-VI-V (7th)
Progressions/By-Scale/As-minor/Asm_i-iv-VI-V_9th.mid,progression,As,natural_minor,,124,4,20,As minor i-iv-VI-V (9th)
Progressions/By-Scale/As-minor/Asm_i-iv-VI-V_triads.mid,progression,As,natural_minor,,124,4,12,As minor i-iv-VI-V (triads)
Progressions/By-Scale/As-minor/Asm_i-iv-VII-III_7th.mid,progression,As,natural_minor,,124,4,16,As minor i-iv-VII-III (7th)
Progressions/By-Scale/As-minor/Asm_i-iv-VII-III_9th.mid,progression,As,natural_minor,,124,4,20,As minor i-iv-VII-III (9th)
Progressions/By-Scale/As-minor/Asm_i-iv-VII-III_triads.mid,progression,As,natural_minor,,124,4,12,As minor i-iv-VII-III (triads)
Progressions/By-Scale/As-minor/Asm_i-iv-v-i_7th.mid,progression,As,natural_minor,,124,4,16,As minor i-iv-v-i (7th)
Progressions/By-Scale/As-minor/Asm_i-iv-v-i_9th.mid,progression,As,natural_minor,,124,4,20,As minor i-iv-v-i (9th)
Progressions/By-Scale/As-minor/Asm_i-iv-v-i_triads.mid,progression,As,natural_minor,,124,4,12,As minor i-iv-v-i (triads)
Progressions/By-Scale/As-minor/Asm_i-v-VI-IV_borrow_7th.mid,progression,As,natural_minor,,124,4,16,As minor i-v-VI-IV_borrow (7th)
Progressions/By-Scale/As-minor/Asm_i-v-VI-IV_borrow_9th.mid,progression,As,natural_minor,,124,4,20,As minor i-v-VI-IV_borrow (9th)
Progressions/By-Scale/As-minor/Asm_i-v-VI-IV_borrow_triads.mid,progression,As,natural_minor,,124,4,12,As minor i-v-VI-IV_borrow (triads)
Progressions/By-Scale/B-minor/Bm_VI-VII-i_7th.mid,progression,B,natural_minor,,124,3,12,B minor VI-VII-i (7th)
Progressions/By-Scale/B-minor/Bm_VI-VII-i_9th.mid,progression,B,natural_minor,,124,3,15,B minor VI-VII-i (9th)
Progressions/By-Scale/B-minor/Bm_VI-VII-i_triads.mid,progression,B,natural_minor,,124,3,9,B minor VI-VII-i (triads)
Progressions/By-Scale/B-minor/Bm_i-III-VII-VI_7th.mid,progression,B,natural_minor,,124,4,16,B minor i-III-VII-VI (7th)
Progressions/By-Scale/B-minor/Bm_i-III-VII-VI_9th.mid,progression,B,natural_minor,,124,4,20,B minor i-III-VII-VI (9th)
Progressions/By-Scale/B-minor/Bm_i-III-VII-VI_triads.mid,progression,B,natural_minor,,124,4,12,B minor i-III-VII-VI (triads)
Progressions/By-Scale/B-minor/Bm_i-VI-III-VII-alt_7th.mid,progression,B,natural_minor,,124,4,16,B minor i-VI-III-VII-alt (7th)
Progressions/By-Scale/B-minor/Bm_i-VI-III-VII-alt_9th.mid,progression,B,natural_minor,,124,4,20,B minor i-VI-III-VII-alt (9th)
Progressions/By-Scale/B-minor/Bm_i-VI-III-VII-alt_triads.mid,progression,B,natural_minor,,124,4,12,B minor i-VI-III-VII-alt (triads)
Progressions/By-Scale/B-minor/Bm_i-VI-III-VII_7th.mid,progression,B,natural_minor,,124,4,16,B minor i-VI-III-VII (7th)
Progressions/By-Scale/B-minor/Bm_i-VI-III-VII_9th.mid,progression,B,natural_minor,,124,4,20,B minor i-VI-III-VII (9th)
Progressions/By-Scale/B-minor/Bm_i-VI-III-VII_triads.mid,progression,B,natural_minor,,124,4,12,B minor i-VI-III-VII (triads)
Progressions/By-Scale/B-minor/Bm_i-VI-VII_7th.mid,progression,B,natural_minor,,124,3,12,B minor i-VI-VII (7th)
Progressions/By-Scale/B-minor/Bm_i-VI-VII_9th.mid,progression,B,natural_minor,,124,3,15,B minor i-VI-VII (9th)
Progressions/By-Scale/B-minor/Bm_i-VI-VII_triads.mid,progression,B,natural_minor,,124,3,9,B minor i-VI-VII (triads)
Progressions/By-Scale/B-minor/Bm_i-VI-iv-V_7th.mid,progression,B,natural_minor,,124,4,16,B minor i-VI-iv-V (7th)
Progressions/By-Scale/B-minor/Bm_i-VI-iv-V_9th.mid,progression,B,natural_minor,,124,4,20,B minor i-VI-iv-V (9th)
Progressions/By-Scale/B-minor/Bm_i-VI-iv-V_triads.mid,progression,B,natural_minor,,124,4,12,B minor i-VI-iv-V (triads)
Progressions/By-Scale/B-minor/Bm_i-VII-III-VI_7th.mid,progression,B,natural_minor,,124,4,16,B minor i-VII-III-VI (7th)
Progressions/By-Scale/B-minor/Bm_i-VII-III-VI_9th.mid,progression,B,natural_minor,,124,4,20,B minor i-VII-III-VI (9th)
Progressions/By-Scale/B-minor/Bm_i-VII-III-VI_triads.mid,progression,B,natural_minor,,124,4,12,B minor i-VII-III-VI (triads)
Progressions/By-Scale/B-minor/Bm_i-VII-VI-VII_7th.mid,progression,B,natural_minor,,124,4,16,B minor i-VII-VI-VII (7th)
Progressions/By-Scale/B-minor/Bm_i-VII-VI-VII_9th.mid,progression,B,natural_minor,,124,4,20,B minor i-VII-VI-VII (9th)
Progressions/By-Scale/B-minor/Bm_i-VII-VI-VII_triads.mid,progression,B,natural_minor,,124,4,12,B minor i-VII-VI-VII (triads)
Progressions/By-Scale/B-minor/Bm_i-iv-VI-V_7th.mid,progression,B,natural_minor,,124,4,16,B minor i-iv-VI-V (7th)
Progressions/By-Scale/B-minor/Bm_i-iv-VI-V_9th.mid,progression,B,natural_minor,,124,4,20,B minor i-iv-VI-V (9th)
Progressions/By-Scale/B-minor/Bm_i-iv-VI-V_triads.mid,progression,B,natural_minor,,124,4,12,B minor i-iv-VI-V (triads)
Progressions/By-Scale/B-minor/Bm_i-iv-VII-III_7th.mid,progression,B,natural_minor,,124,4,16,B minor i-iv-VII-III (7th)
Progressions/By-Scale/B-minor/Bm_i-iv-VII-III_9th.mid,progression,B,natural_minor,,124,4,20,B minor i-iv-VII-III (9th)
Progressions/By-Scale/B-minor/Bm_i-iv-VII-III_triads.mid,progression,B,natural_minor,,124,4,12,B minor i-iv-VII-III (triads)
Progressions/By-Scale/B-minor/Bm_i-iv-v-i_7th.mid,progression,B,natural_minor,,124,4,16,B minor i-iv-v-i (7th)
Progressions/By-Scale/B-minor/Bm_i-iv-v-i_9th.mid,progression,B,natural_minor,,124,4,20,B minor i-iv-v-i (9th)
Progressions/By-Scale/B-minor/Bm_i-iv-v-i_triads.mid,progression,B,natural_minor,,124,4,12,B minor i-iv-v-i (triads)
Progressions/By-Scale/B-minor/Bm_i-v-VI-IV_borrow_7th.mid,progression,B,natural_minor,,124,4,16,B minor i-v-VI-IV_borrow (7th)
Progressions/By-Scale/B-minor/Bm_i-v-VI-IV_borrow_9th.mid,progression,B,natural_minor,,124,4,20,B minor i-v-VI-IV_borrow (9th)
Progressions/By-Scale/B-minor/Bm_i-v-VI-IV_borrow_triads.mid,progression,B,natural_minor,,124,4,12,B minor i-v-VI-IV_borrow (triads)
Progressions/By-Scale/C-minor/Cm_VI-VII-i_7th.mid,progression,C,natural_minor,,124,3,12,C minor VI-VII-i (7th)
Progressions/By-Scale/C-minor/Cm_VI-VII-i_9th.mid,progression,C,natural_minor,,124,3,15,C minor VI-VII-i (9th)
Progressions/By-Scale/C-minor/Cm_VI-VII-i_triads.mid,progression,C,natural_minor,,124,3,9,C minor VI-VII-i (triads)
Progressions/By-Scale/C-minor/Cm_i-III-VII-VI_7th.mid,progression,C,natural_minor,,124,4,16,C minor i-III-VII-VI (7th)
Progressions/By-Scale/C-minor/Cm_i-III-VII-VI_9th.mid,progression,C,natural_minor,,124,4,20,C minor i-III-VII-VI (9th)
Progressions/By-Scale/C-minor/Cm_i-III-VII-VI_triads.mid,progression,C,natural_minor,,124,4,12,C minor i-III-VII-VI (triads)
Progressions/By-Scale/C-minor/Cm_i-VI-III-VII-alt_7th.mid,progression,C,natural_minor,,124,4,16,C minor i-VI-III-VII-alt (7th)
Progressions/By-Scale/C-minor/Cm_i-VI-III-VII-alt_9th.mid,progression,C,natural_minor,,124,4,20,C minor i-VI-III-VII-alt (9th)
Progressions/By-Scale/C-minor/Cm_i-VI-III-VII-alt_triads.mid,progression,C,natural_minor,,124,4,12,C minor i-VI-III-VII-alt (triads)
Progressions/By-Scale/C-minor/Cm_i-VI-III-VII_7th.mid,progression,C,natural_minor,,124,4,16,C minor i-VI-III-VII (7th)
Progressions/By-Scale/C-minor/Cm_i-VI-III-VII_9th.mid,progression,C,natural_minor,,124,4,20,C minor i-VI-III-VII (9th)
Progressions/By-Scale/C-minor/Cm_i-VI-III-VII_triads.mid,progression,C,natural_minor,,124,4,12,C minor i-VI-III-VII (triads)
Progressions/By-Scale/C-minor/Cm_i-VI-VII_7th.mid,progression,C,natural_minor,,124,3,12,C minor i-VI-VII (7th)
Progressions/By-Scale/C-minor/Cm_i-VI-VII_9th.mid,progression,C,natural_minor,,124,3,15,C minor i-VI-VII (9th)
Progressions/By-Scale/C-minor/Cm_i-VI-VII_triads.mid,progression,C,natural_minor,,124,3,9,C minor i-VI-VII (triads)
Progressions/By-Scale/C-minor/Cm_i-VI-iv-V_7th.mid,progression,C,natural_minor,,124,4,16,C minor i-VI-iv-V (7th)
Progressions/By-Scale/C-minor/Cm_i-VI-iv-V_9th.mid,progression,C,natural_minor,,124,4,20,C minor i-VI-iv-V (9th)
Progressions/By-Scale/C-minor/Cm_i-VI-iv-V_triads.mid,progression,C,natural_minor,,124,4,12,C minor i-VI-iv-V (triads)
Progressions/By-Scale/C-minor/Cm_i-VII-III-VI_7th.mid,progression,C,natural_minor,,124,4,16,C minor i-VII-III-VI (7th)
Progressions/By-Scale/C-minor/Cm_i-VII-III-VI_9th.mid,progression,C,natural_minor,,124,4,20,C minor i-VII-III-VI (9th)
Progressions/By-Scale/C-minor/Cm_i-VII-III-VI_triads.mid,progression,C,natural_minor,,124,4,12,C minor i-VII-III-VI (triads)
Progressions/By-Scale/C-minor/Cm_i-VII-VI-VII_7th.mid,progression,C,natural_minor,,124,4,16,C minor i-VII-VI-VII (7th)
Progressions/By-Scale/C-minor/Cm_i-VII-VI-VII_9th.mid,progression,C,natural_minor,,124,4,20,C minor i-VII-VI-VII (9th)
Progressions/By-Scale/C-minor/Cm_i-VII-VI-VII_triads.mid,progression,C,natural_minor,,124,4,12,C minor i-VII-VI-VII (triads)
Progressions/By-Scale/C-minor/Cm_i-iv-VI-V_7th.mid,progression,C,natural_minor,,124,4,16,C minor i-iv-VI-V (7th)
Progressions/By-Scale/C-minor/Cm_i-iv-VI-V_9th.mid,progression,C,natural_minor,,124,4,20,C minor i-iv-VI-V (9th)
Progressions/By-Scale/C-minor/Cm_i-iv-VI-V_triads.mid,progression,C,natural_minor,,124,4,12,C minor i-iv-VI-V (triads)
Progressions/By-Scale/C-minor/Cm_i-iv-VII-III_7th.mid,progression,C,natural_minor,,124,4,16,C minor i-iv-VII-III (7th)
Progressions/By-Scale/C-minor/Cm_i-iv-VII-III_9th.mid,progression,C,natural_minor,,124,4,20,C minor i-iv-VII-III (9th)
Progressions/By-Scale/C-minor/Cm_i-iv-VII-III_triads.mid,progression,C,natural_minor,,124,4,12,C minor i-iv-VII-III (triads)
Progressions/By-Scale/C-minor/Cm_i-iv-v-i_7th.mid,progression,C,natural_minor,,124,4,16,C minor i-iv-v-i (7th)
Progressions/By-Scale/C-minor/Cm_i-iv-v-i_9th.mid,progression,C,natural_minor,,124,4,20,C minor i-iv-v-i (9th)
Progressions/By-Scale/C-minor/Cm_i-iv-v-i_triads.mid,progression,C,natural_minor,,124,4,12,C minor i-iv-v-i (triads)
Progressions/By-Scale/C-minor/Cm_i-v-VI-IV_borrow_7th.mid,progression,C,natural_minor,,124,4,16,C minor i-v-VI-IV_borrow (7th)
Progressions/By-Scale/C-minor/Cm_i-v-VI-IV_borrow_9th.mid,progression,C,natural_minor,,124,4,20,C minor i-v-VI-IV_borrow (9th)
Progressions/By-Scale/C-minor/Cm_i-v-VI-IV_borrow_triads.mid,progression,C,natural_minor,,124,4,12,C minor i-v-VI-IV_borrow (triads)
Progressions/By-Scale/Cs-minor/Csm_VI-VII-i_7th.mid,progression,Cs,natural_minor,,124,3,12,Cs minor VI-VII-i (7th)
Progressions/By-Scale/Cs-minor/Csm_VI-VII-i_9th.mid,progression,Cs,natural_minor,,124,3,15,Cs minor VI-VII-i (9th)
Progressions/By-Scale/Cs-minor/Csm_VI-VII-i_triads.mid,progression,Cs,natural_minor,,124,3,9,Cs minor VI-VII-i (triads)
Progressions/By-Scale/Cs-minor/Csm_i-III-VII-VI_7th.mid,progression,Cs,natural_minor,,124,4,16,Cs minor i-III-VII-VI (7th)
Progressions/By-Scale/Cs-minor/Csm_i-III-VII-VI_9th.mid,progression,Cs,natural_minor,,124,4,20,Cs minor i-III-VII-VI (9th)
Progressions/By-Scale/Cs-minor/Csm_i-III-VII-VI_triads.mid,progression,Cs,natural_minor,,124,4,12,Cs minor i-III-VII-VI (triads)
Progressions/By-Scale/Cs-minor/Csm_i-VI-III-VII-alt_7th.mid,progression,Cs,natural_minor,,124,4,16,Cs minor i-VI-III-VII-alt (7th)
Progressions/By-Scale/Cs-minor/Csm_i-VI-III-VII-alt_9th.mid,progression,Cs,natural_minor,,124,4,20,Cs minor i-VI-III-VII-alt (9th)
Progressions/By-Scale/Cs-minor/Csm_i-VI-III-VII-alt_triads.mid,progression,Cs,natural_minor,,124,4,12,Cs minor i-VI-III-VII-alt (triads)
Progressions/By-Scale/Cs-minor/Csm_i-VI-III-VII_7th.mid,progression,Cs,natural_minor,,124,4,16,Cs minor i-VI-III-VII (7th)
Progressions/By-Scale/Cs-minor/Csm_i-VI-III-VII_9th.mid,progression,Cs,natural_minor,,124,4,20,Cs minor i-VI-III-VII (9th)
Progressions/By-Scale/Cs-minor/Csm_i-VI-III-VII_triads.mid,progression,Cs,natural_minor,,124,4,12,Cs minor i-VI-III-VII (triads)
Progressions/By-Scale/Cs-minor/Csm_i-VI-VII_7th.mid,progression,Cs,natural_minor,,124,3,12,Cs minor i-VI-VII (7th)
Progressions/By-Scale/Cs-minor/Csm_i-VI-VII_9th.mid,progression,Cs,natural_minor,,124,3,15,Cs minor i-VI-VII (9th)
Progressions/By-Scale/Cs-minor/Csm_i-VI-VII_triads.mid,progression,Cs,natural_minor,,124,3,9,Cs minor i-VI-VII (triads)
Progressions/By-Scale/Cs-minor/Csm_i-VI-iv-V_7th.mid,progression,Cs,natural_minor,,124,4,16,Cs minor i-VI-iv-V (7th)
Progressions/By-Scale/Cs-minor/Csm_i-VI-iv-V_9th.mid,progression,Cs,natural_minor,,124,4,20,Cs minor i-VI-iv-V (9th)
Progressions/By-Scale/Cs-minor/Csm_i-VI-iv-V_triads.mid,progression,Cs,natural_minor,,124,4,12,Cs minor i-VI-iv-V (triads)
Progressions/By-Scale/Cs-minor/Csm_i-VII-III-VI_7th.mid,progression,Cs,natural_minor,,124,4,16,Cs minor i-VII-III-VI (7th)
Progressions/By-Scale/Cs-minor/Csm_i-VII-III-VI_9th.mid,progression,Cs,natural_minor,,124,4,20,Cs minor i-VII-III-VI (9th)
Progressions/By-Scale/Cs-minor/Csm_i-VII-III-VI_triads.mid,progression,Cs,natural_minor,,124,4,12,Cs minor i-VII-III-VI (triads)
Progressions/By-Scale/Cs-minor/Csm_i-VII-VI-VII_7th.mid,progression,Cs,natural_minor,,124,4,16,Cs minor i-VII-VI-VII (7th)
Progressions/By-Scale/Cs-minor/Csm_i-VII-VI-VII_9th.mid,progression,Cs,natural_minor,,124,4,20,Cs minor i-VII-VI-VII (9th)
Progressions/By-Scale/Cs-minor/Csm_i-VII-VI-VII_triads.mid,progression,Cs,natural_minor,,124,4,12,Cs minor i-VII-VI-VII (triads)
Progressions/By-Scale/Cs-minor/Csm_i-iv-VI-V_7th.mid,progression,Cs,natural_minor,,124,4,16,Cs minor i-iv-VI-V (7th)
Progressions/By-Scale/Cs-minor/Csm_i-iv-VI-V_9th.mid,progression,Cs,natural_minor,,124,4,20,Cs minor i-iv-VI-V (9th)
Progressions/By-Scale/Cs-minor/Csm_i-iv-VI-V_triads.mid,progression,Cs,natural_minor,,124,4,12,Cs minor i-iv-VI-V (triads)
Progressions/By-Scale/Cs-minor/Csm_i-iv-VII-III_7th.mid,progression,Cs,natural_minor,,124,4,16,Cs minor i-iv-VII-III (7th)
Progressions/By-Scale/Cs-minor/Csm_i-iv-VII-III_9th.mid,progression,Cs,natural_minor,,124,4,20,Cs minor i-iv-VII-III (9th)
Progressions/By-Scale/Cs-minor/Csm_i-iv-VII-III_triads.mid,progression,Cs,natural_minor,,124,4,12,Cs minor i-iv-VII-III (triads)
Progressions/By-Scale/Cs-minor/Csm_i-iv-v-i_7th.mid,progression,Cs,natural_minor,,124,4,16,Cs minor i-iv-v-i (7th)
Progressions/By-Scale/Cs-minor/Csm_i-iv-v-i_9th.mid,progression,Cs,natural_minor,,124,4,20,Cs minor i-iv-v-i (9th)
Progressions/By-Scale/Cs-minor/Csm_i-iv-v-i_triads.mid,progression,Cs,natural_minor,,124,4,12,Cs minor i-iv-v-i (triads)
Progressions/By-Scale/Cs-minor/Csm_i-v-VI-IV_borrow_7th.mid,progression,Cs,natural_minor,,124,4,16,Cs minor i-v-VI-IV_borrow (7th)
Progressions/By-Scale/Cs-minor/Csm_i-v-VI-IV_borrow_9th.mid,progression,Cs,natural_minor,,124,4,20,Cs minor i-v-VI-IV_borrow (9th)
Progressions/By-Scale/Cs-minor/Csm_i-v-VI-IV_borrow_triads.mid,progression,Cs,natural_minor,,124,4,12,Cs minor i-v-VI-IV_borrow (triads)
Progressions/By-Scale/D-minor/Dm_VI-VII-i_7th.mid,progression,D,natural_minor,,124,3,12,D minor VI-VII-i (7th)
Progressions/By-Scale/D-minor/Dm_VI-VII-i_9th.mid,progression,D,natural_minor,,124,3,15,D minor VI-VII-i (9th)
Progressions/By-Scale/D-minor/Dm_VI-VII-i_triads.mid,progression,D,natural_minor,,124,3,9,D minor VI-VII-i (triads)
Progressions/By-Scale/D-minor/Dm_i-III-VII-VI_7th.mid,progression,D,natural_minor,,124,4,16,D minor i-III-VII-VI (7th)
Progressions/By-Scale/D-minor/Dm_i-III-VII-VI_9th.mid,progression,D,natural_minor,,124,4,20,D minor i-III-VII-VI (9th)
Progressions/By-Scale/D-minor/Dm_i-III-VII-VI_triads.mid,progression,D,natural_minor,,124,4,12,D minor i-III-VII-VI (triads)
Progressions/By-Scale/D-minor/Dm_i-VI-III-VII-alt_7th.mid,progression,D,natural_minor,,124,4,16,D minor i-VI-III-VII-alt (7th)
Progressions/By-Scale/D-minor/Dm_i-VI-III-VII-alt_9th.mid,progression,D,natural_minor,,124,4,20,D minor i-VI-III-VII-alt (9th)
Progressions/By-Scale/D-minor/Dm_i-VI-III-VII-alt_triads.mid,progression,D,natural_minor,,124,4,12,D minor i-VI-III-VII-alt (triads)
Progressions/By-Scale/D-minor/Dm_i-VI-III-VII_7th.mid,progression,D,natural_minor,,124,4,16,D minor i-VI-III-VII (7th)
Progressions/By-Scale/D-minor/Dm_i-VI-III-VII_9th.mid,progression,D,natural_minor,,124,4,20,D minor i-VI-III-VII (9th)
Progressions/By-Scale/D-minor/Dm_i-VI-III-VII_triads.mid,progression,D,natural_minor,,124,4,12,D minor i-VI-III-VII (triads)
Progressions/By-Scale/D-minor/Dm_i-VI-VII_7th.mid,progression,D,natural_minor,,124,3,12,D minor i-VI-VII (7th)
